"code","municipality","year","variable","value"
9111,"NUEVA IMPERIAL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1350
9112,"PADRE LAS CASAS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2030
9113,"PERQUENCO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1830
9114,"PITRUFQUÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1980
9115,"PUCÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1070
9116,"SAAVEDRA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3920
9117,"TEODORO SCHMIDT","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1500
9118,"TOLTÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1480
9119,"VILCÚN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",320
9120,"VILLARRICA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",640
9121,"CHOLCHOL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1090
9201,"ANGOL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2190
9202,"COLLIPULLI","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3340
9203,"CURACAUTÍN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1010
9204,"ERCILLA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",470
9205,"LONQUIMAY","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",130
9206,"LOS SAUCES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",780
9207,"LUMACO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",530
9208,"PURÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",50
9209,"RENAICO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",4990
9210,"TRAIGUÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1080
9211,"VICTORIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",840
10101,"PUERTO MONTT","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",260
10102,"CALBUCO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1500
10103,"COCHAMÓ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
10104,"FRESIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",300
10105,"FRUTILLAR","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
10106,"LOS MUERMOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",200
10107,"LLANQUIHUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",890
10108,"MAULLÍN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",950
10109,"PUERTO VARAS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1340
10201,"CASTRO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",490
10202,"ANCUD","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1570
10203,"CHONCHI","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",370
10204,"CURACO DE VÉLEZ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1740
10205,"DALCAHUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",120
10206,"PUQUELDÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1230
10207,"QUEILÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1120
10208,"QUELLÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",870
10209,"QUEMCHI","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2650
10210,"QUINCHAO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2160
10301,"OSORNO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1710
10302,"PUERTO OCTAY","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",980
10303,"PURRANQUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1570
10304,"PUYEHUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",900
10305,"RÍO NEGRO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",440
10306,"SAN JUAN DE LA COSTA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",780
10307,"SAN PABLO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2730
10401,"CHAITÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
10402,"FUTALEUFÚ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
10403,"HUALAIHUÉ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",420
10404,"PALENA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",690
11101,"COYHAIQUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2250
11102,"LAGO VERDE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",280
11201,"AYSÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1050
11202,"CISNES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1240
11203,"GUAITECAS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2400
11301,"COCHRANE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",560
11302,"O´HIGGINS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",4700
11303,"TORTEL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",530
11401,"CHILE CHICO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
11402,"RÍO IBÁÑEZ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2460
12101,"PUNTA ARENAS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",590
12102,"LAGUNA BLANCA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3420
12103,"RÍO VERDE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",230
12104,"SAN GREGORIO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",410
12201,"CABO DE HORNOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",390
12301,"PORVENIR","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",240
12302,"PRIMAVERA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",6120
12303,"TIMAUKEL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
12401,"NATALES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",470
12402,"TORRES DEL PAINE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13101,"SANTIAGO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2340
13102,"CERRILLOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13103,"CERRO NAVIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",290
13104,"CONCHALÍ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13105,"EL BOSQUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",630
13106,"ESTACIÓN CENTRAL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",100
13107,"HUECHURABA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",810
13108,"INDEPENDENCIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",630
13109,"LA CISTERNA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",630
13110,"LA FLORIDA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",730
13111,"LA GRANJA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3290
13112,"LA PINTANA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",920
13113,"LA REINA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2450
13114,"LAS CONDES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2350
13115,"LO BARNECHEA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1890
13116,"LO ESPEJO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",560
13117,"LO PRADO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",300
13118,"MACUL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",320
13119,"MAIPÚ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",460
13120,"ÑUÑOA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1690
13121,"PEDRO AGUIRRE CERDA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",810
13122,"PEÑALOLÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1570
13123,"PROVIDENCIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",580
13124,"PUDAHUEL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",270
13125,"QUILICURA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",390
13126,"QUINTA NORMAL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",610
13127,"RECOLETA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13128,"RENCA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",240
13129,"SAN JOAQUÍN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1530
13130,"SAN MIGUEL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",10
13131,"SAN RAMÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",130
13132,"VITACURA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3920
13201,"PUENTE ALTO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",930
13202,"PIRQUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",620
13203,"SAN JOSÉ DE MAIPO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13301,"COLINA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",100
13302,"LAMPA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13303,"TILTIL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",20
13401,"SAN BERNARDO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",660
13402,"BUIN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",400
13403,"CALERA DE TANGO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1750
13404,"PAINE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13501,"MELIPILLA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13502,"ALHUÉ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13503,"CURACAVÍ","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2560
13504,"MARÍA PINTO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",90
13505,"SAN PEDRO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1210
13601,"TALAGANTE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",4680
13602,"EL MONTE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
13603,"ISLA DE MAIPO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",470
13604,"PADRE HURTADO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1270
13605,"PEÑAFLOR","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
14101,"VALDIVIA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",4920
14102,"CORRAL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2110
14103,"LANCO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",510
14104,"LOS LAGOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",510
14105,"MÁFIL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",30
14106,"MARIQUINA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",360
14107,"PAILLACO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",50
14108,"PANGUIPULLI","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2110
14201,"LA UNIÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",900
14202,"FUTRONO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",310
14203,"LAGO RANCO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",70
14204,"RÍO BUENO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1240
15101,"ARICA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2290
15102,"CAMARONES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",13200
15201,"PUTRE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",30
15202,"GENERAL LAGOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",3520
16101,"CHILLÁN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",2040
16102,"BULNES","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1340
16103,"CHILLÁN VIEJO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",560
16104,"EL CARMEN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",20
16105,"PEMUCO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",450
16106,"PINTO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1270
16107,"QUILLÓN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",620
16108,"SAN IGNACIO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",10
16109,"YUNGAY","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",700
16201,"QUIRIHUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1010
16202,"COBQUECURA","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",50
16203,"COELEMU","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",350
16204,"NINHUE","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",550
16205,"PORTEZUELO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1600
16206,"RÁNQUIL","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",360
16207,"TREHUACO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",860
16301,"SAN CARLOS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",1540
16302,"COIHUECO","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",390
16303,"ÑIQUÉN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
16304,"SAN FABIÁN","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",0
16305,"SAN NICOLÁS","2016","PARTICIPACIÓN DEL ÁREA DE PROGRAMAS CULTURALES EN EL GASTO TOTAL (DEVENGADO)",480
