"code","municipality","year","variable","value"
13127,"RECOLETA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",36896628000
13128,"RENCA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",38792132000
13129,"SAN JOAQUÍN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",35827043000
13130,"SAN MIGUEL","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",30161682000
13131,"SAN RAMÓN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",18620738000
13132,"VITACURA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",99148220000
13201,"PUENTE ALTO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",90598491000
13202,"PIRQUE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",9528997000
13203,"SAN JOSÉ DE MAIPO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",9141754000
13301,"COLINA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",48091871000
13302,"LAMPA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",30001475000
13303,"TILTIL","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6771361000
13401,"SAN BERNARDO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",52691097000
13402,"BUIN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",26568327000
13403,"CALERA DE TANGO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",11157520000
13404,"PAINE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",12837371000
13501,"MELIPILLA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",32437521000
13502,"ALHUÉ","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3035024000
13503,"CURACAVÍ","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",7115940000
13504,"MARÍA PINTO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6429263000
13505,"SAN PEDRO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2629822000
13601,"TALAGANTE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",13392290000
13602,"EL MONTE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6520944000
13603,"ISLA DE MAIPO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6448347000
13604,"PADRE HURTADO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",10086775000
13605,"PEÑAFLOR","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",13182946000
14101,"VALDIVIA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",36733701000
14102,"CORRAL","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2731079000
14103,"LANCO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4285720000
14104,"LOS LAGOS","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4430217000
14105,"MÁFIL","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2959045000
14106,"MARIQUINA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",9543444000
14107,"PAILLACO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",5308727000
14108,"PANGUIPULLI","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",15555077000
14201,"LA UNIÓN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",9206117000
14202,"FUTRONO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4586063000
14203,"LAGO RANCO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3068935000
14204,"RÍO BUENO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6282004000
15101,"ARICA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",63207678000
15102,"CAMARONES","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3466589000
15201,"PUTRE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3484976000
15202,"GENERAL LAGOS","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2279800000
16101,"CHILLÁN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",38548526000
16102,"BULNES","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4649079000
16103,"CHILLÁN VIEJO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6486925000
16104,"EL CARMEN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4027160000
16105,"PEMUCO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3088447000
16106,"PINTO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4145870000
16107,"QUILLÓN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",6258984000
16108,"SAN IGNACIO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3980507000
16109,"YUNGAY","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4432039000
16201,"QUIRIHUE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3795913000
16202,"COBQUECURA","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2754992000
16203,"COELEMU","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",5372318000
16204,"NINHUE","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2530820000
16205,"PORTEZUELO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2292132000
16206,"RÁNQUIL","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2754482000
16207,"TREHUACO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2582977000
16301,"SAN CARLOS","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",11091707000
16302,"COIHUECO","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",5152259000
16303,"ÑIQUÉN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",3524670000
16304,"SAN FABIÁN","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",2986557000
16305,"SAN NICOLÁS","2016","PRESUPUESTO VIGENTE GASTOS MUNICPIALES",4711265000
