"code","municipality","year","variable","value"
10205,"DALCAHUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",800879000
10206,"PUQUELDÓN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",679237000
10207,"QUEILÉN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",296784000
10208,"QUELLÓN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",499632000
10209,"QUEMCHI","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",232843000
10210,"QUINCHAO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",336377000
10301,"OSORNO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",7028247000
10302,"PUERTO OCTAY","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",339191000
10303,"PURRANQUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",309689000
10304,"PUYEHUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",266135000
10305,"RÍO NEGRO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",493459000
10306,"SAN JUAN DE LA COSTA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
10307,"SAN PABLO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",98968000
10401,"CHAITÉN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",288868000
10402,"FUTALEUFÚ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",362759000
10403,"HUALAIHUÉ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",307785000
10404,"PALENA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",490482000
11101,"COYHAIQUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2215500000
11102,"LAGO VERDE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",7606000
11201,"AYSÉN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
11202,"CISNES","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2055555000
11203,"GUAITECAS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1668000
11301,"COCHRANE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",369304000
11302,"O´HIGGINS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",722252000
11303,"TORTEL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",22240000
11401,"CHILE CHICO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1110674000
11402,"RÍO IBÁÑEZ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",762212000
12101,"PUNTA ARENAS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3466952000
12102,"LAGUNA BLANCA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",289491000
12103,"RÍO VERDE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",381518000
12104,"SAN GREGORIO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",790995000
12201,"CABO DE HORNOS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",420791000
12301,"PORVENIR","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",135478000
12302,"PRIMAVERA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",435836000
12303,"TIMAUKEL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",380522000
12401,"NATALES","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",66773000
12402,"TORRES DEL PAINE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",59677000
13101,"SANTIAGO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",6691894000
13102,"CERRILLOS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",868446000
13103,"CERRO NAVIA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",786871000
13104,"CONCHALÍ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3316707000
13105,"EL BOSQUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2425771000
13106,"ESTACIÓN CENTRAL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",444800000
13107,"HUECHURABA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",6238100000
13108,"INDEPENDENCIA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",154058000
13109,"LA CISTERNA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2258343000
13110,"LA FLORIDA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",781229000
13111,"LA GRANJA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3429648000
13112,"LA PINTANA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",13626778000
13113,"LA REINA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1181811000
13114,"LAS CONDES","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",63101866000
13115,"LO BARNECHEA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",23787155000
13116,"LO ESPEJO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",609620000
13117,"LO PRADO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1236955000
13118,"MACUL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1723692000
13119,"MAIPÚ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",22437680000
13120,"ÑUÑOA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",964084000
13121,"PEDRO AGUIRRE CERDA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
13122,"PEÑALOLÉN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1959327000
13123,"PROVIDENCIA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",9879040000
13124,"PUDAHUEL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",15159044000
13125,"QUILICURA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",166800000
13126,"QUINTA NORMAL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1028204000
13127,"RECOLETA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",379988000
13128,"RENCA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3737696000
13129,"SAN JOAQUÍN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1258346000
13130,"SAN MIGUEL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3974972000
13131,"SAN RAMÓN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1722842000
13132,"VITACURA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",9430900000
13201,"PUENTE ALTO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",7234699000
13202,"PIRQUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
13203,"SAN JOSÉ DE MAIPO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1660384000
13301,"COLINA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",3175418000
13302,"LAMPA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2414994000
13303,"TILTIL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",767165000
13401,"SAN BERNARDO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",7848737000
13402,"BUIN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1162319000
13403,"CALERA DE TANGO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1543106000
13404,"PAINE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1041285000
13501,"MELIPILLA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1533705000
13502,"ALHUÉ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
13503,"CURACAVÍ","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",940488000
13504,"MARÍA PINTO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",496786000
13505,"SAN PEDRO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",299049000
13601,"TALAGANTE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",870634000
13602,"EL MONTE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",81814000
13603,"ISLA DE MAIPO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",129327000
13604,"PADRE HURTADO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",541474000
13605,"PEÑAFLOR","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",607476000
14101,"VALDIVIA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",731167000
14102,"CORRAL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",300946000
14103,"LANCO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",320722000
14104,"LOS LAGOS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",6672000
14105,"MÁFIL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",269187000
14106,"MARIQUINA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1169749000
14107,"PAILLACO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",638448000
14108,"PANGUIPULLI","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",382874000
14201,"LA UNIÓN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1970774000
14202,"FUTRONO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",27800000
14203,"LAGO RANCO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",2.31e+08
14204,"RÍO BUENO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",134280000
15101,"ARICA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",11404437000
15102,"CAMARONES","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",572470000
15201,"PUTRE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",608402000
15202,"GENERAL LAGOS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",441667000
16101,"CHILLÁN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",7204625000
16102,"BULNES","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",0
16103,"CHILLÁN VIEJO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",670853000
16104,"EL CARMEN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",130261000
16105,"PEMUCO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",418665000
16106,"PINTO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",796401000
16107,"QUILLÓN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",920601000
16108,"SAN IGNACIO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",11000
16109,"YUNGAY","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",225286000
16201,"QUIRIHUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",351122000
16202,"COBQUECURA","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",11000
16203,"COELEMU","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1459220000
16204,"NINHUE","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",226008000
16205,"PORTEZUELO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",67820000
16206,"RÁNQUIL","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",353783000
16207,"TREHUACO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",211667000
16301,"SAN CARLOS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",1402156000
16302,"COIHUECO","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",567982000
16303,"ÑIQUÉN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",374863000
16304,"SAN FABIÁN","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",772511000
16305,"SAN NICOLÁS","2016","PRESUPUESTO VIGENTE SALDO INICIAL DE CAJA SECTOR MUNICIPAL",495712000
