"code","municipality","year","variable","value"
13127,"RECOLETA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",36896629000
13128,"RENCA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",38792130000
13129,"SAN JOAQUÍN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",35827043000
13130,"SAN MIGUEL","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",30161127000
13131,"SAN RAMÓN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",18620737000
13132,"VITACURA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",99148220000
13201,"PUENTE ALTO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",90598491000
13202,"PIRQUE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",9528998000
13203,"SAN JOSÉ DE MAIPO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",9141759000
13301,"COLINA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",48091871000
13302,"LAMPA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",29894144000
13303,"TILTIL","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6771361000
13401,"SAN BERNARDO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",52691091000
13402,"BUIN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",26568327000
13403,"CALERA DE TANGO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",11157522000
13404,"PAINE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",12837371000
13501,"MELIPILLA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",32437526000
13502,"ALHUÉ","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3035024000
13503,"CURACAVÍ","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",7115716000
13504,"MARÍA PINTO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6429264000
13505,"SAN PEDRO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2629822000
13601,"TALAGANTE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",13392289000
13602,"EL MONTE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6520944000
13603,"ISLA DE MAIPO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6448348000
13604,"PADRE HURTADO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",10086775000
13605,"PEÑAFLOR","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",13182946000
14101,"VALDIVIA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",36733699000
14102,"CORRAL","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2731079000
14103,"LANCO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4285718000
14104,"LOS LAGOS","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4430217000
14105,"MÁFIL","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2959045000
14106,"MARIQUINA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",9543446000
14107,"PAILLACO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",5308724000
14108,"PANGUIPULLI","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",15555075000
14201,"LA UNIÓN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",9206115000
14202,"FUTRONO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4586063000
14203,"LAGO RANCO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3068935000
14204,"RÍO BUENO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6282004000
15101,"ARICA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",63207678000
15102,"CAMARONES","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3466589000
15201,"PUTRE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3484976000
15202,"GENERAL LAGOS","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2279800000
16101,"CHILLÁN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",38548525000
16102,"BULNES","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4649075000
16103,"CHILLÁN VIEJO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6486925000
16104,"EL CARMEN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4027160000
16105,"PEMUCO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3088445000
16106,"PINTO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4145868000
16107,"QUILLÓN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",6259073000
16108,"SAN IGNACIO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3980499000
16109,"YUNGAY","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4432039000
16201,"QUIRIHUE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3795911000
16202,"COBQUECURA","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2764795000
16203,"COELEMU","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",5372318000
16204,"NINHUE","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2530820000
16205,"PORTEZUELO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2292132000
16206,"RÁNQUIL","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2754482000
16207,"TREHUACO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2582978000
16301,"SAN CARLOS","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",11091719000
16302,"COIHUECO","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",5152259000
16303,"ÑIQUÉN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",3524670000
16304,"SAN FABIÁN","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",2986560000
16305,"SAN NICOLÁS","2016","PRESUPUESTO VIGENTE SECTOR MUNICIPAL",4711265000
